transaction_id;date;trans_date;week;year;meal_name;article_description;label_content;condit;card_num;gender;member;age;price_article;total_amount_pay;pay_description;shop_description;tot_ubp;buffet_animal
2439196;2017-11-03;2017-11-03T13:13:51Z;44;2017;NA;Local World;NA;Basis;1507715;F;Mitarbeitende;23;8;8;Badge (Debit);Vista Mensa;NA;NA
2437659;2017-11-03;2017-11-03T11:39:14Z;44;2017;NA;Local World;NA;Basis;1674755;F;Studierende;22;7;7;Badge (Debit);Grüental Mensa;NA;NA
2438065;2017-11-03;2017-11-03T11:58:09Z;44;2017;NA;Local World;NA;Basis;756995;F;Mitarbeitende;34;8;8;Badge (Debit);Grüental Mensa;NA;NA
2349101;2017-10-10;2017-10-10T12:23:13Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;1585719;M;Mitarbeitende;37;8;8;Badge (Debit);Grüental Mensa;5639.724284677544;NA
2361947;2017-10-13;2017-10-13T11:19:58Z;41;2017;Zigeuner Cervelats;Local Favorite;Fleisch;Intervention;1404378;M;Mitarbeitende;52;8;8;Badge (Debit);Vista Mensa;NA;NA
2357303;2017-10-12;2017-10-12T11:16:29Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;1338307;F;Studierende;30;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2348508;2017-10-10;2017-10-10T11:56:49Z;41;2017;NA;Local Favorite;Fleisch;Intervention;1032131;M;Mitarbeitende;28;8;8;Badge (Debit);Vista Mensa;NA;NA
2342724;2017-10-09;2017-10-09T11:46:23Z;41;2017;Hawaii;Favorite;Fleisch;Intervention;1221827;F;Studierende;20;7;8;Badge (Debit);Vista Mensa;5989.52736394612;NA
2352792;2017-10-11;2017-10-11T11:26:11Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;1586120;M;Mitarbeitende;48;13;13;Badge (Debit);Vista Mensa;9231.999690801653;NA
2347456;2017-10-10;2017-10-10T11:21:37Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;785909;F;Studierende;25;7;7;Badge (Debit);Vista Mensa;5639.724284677544;NA
2358486;2017-10-12;2017-10-12T12:02:56Z;41;2017;Spanischer Schweins-Pfefferbraten;Local World;Fleisch;Intervention;748803;F;Studierende;29;8;8;Badge (Debit);Grüental Mensa;NA;NA
2342827;2017-10-09;2017-10-09T11:49:03Z;41;2017;Kalbs-Geschnetzeltes Zürcher Art;Local Kitchen;Fleisch;Intervention;1585763;M;Mitarbeitende;29;13;13;Badge (Debit);Grüental Mensa;NA;NA
2357817;2017-10-12;2017-10-12T11:41:38Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;710979;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2354148;2017-10-11;2017-10-11T12:24:28Z;41;2017;Spanischer Schweins-Pfefferbraten ;Local World;Fleisch;Intervention;1047107;F;Studierende;25;7;7;Badge (Debit);Vista Mensa;NA;NA
2358694;2017-10-12;2017-10-12T12:11:46Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;1297987;M;Studierende;22;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2343865;2017-10-09;2017-10-09T12:36:38Z;41;2017;Kalbs-Geschnetzeltes Zürcher Art;Local Kitchen;Fleisch;Intervention;1170909;M;Mitarbeitende;59;13;14.6;Badge (Debit);Grüental Mensa;NA;NA
2349432;2017-10-10;2017-10-10T12:42:41Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;1361475;M;Studierende;24;8;9.5;Badge (Debit);Grüental Mensa;5639.724284677544;NA
2349042;2017-10-10;2017-10-10T12:19:33Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;679171;F;Studierende;26;8;8;Badge (Debit);Grüental Mensa;5639.724284677544;NA
2342285;2017-10-09;2017-10-09T11:37:13Z;41;2017;Hawaii;Favorite;Fleisch;Intervention;871875;F;Studierende;24;7;7;Badge (Debit);Vista Mensa;5989.52736394612;NA
2358630;2017-10-12;2017-10-12T12:09:15Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;1672643;F;Studierende;20;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2357331;2017-10-12;2017-10-12T11:19:19Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;970759;F;Studierende;27;7;16.5;Badge (Debit);Grüental Mensa;3511.9376844224003;NA
2349306;2017-10-10;2017-10-10T12:35:18Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;1518019;M;Studierende;30;7;7;Badge (Debit);Vista Mensa;5639.724284677544;NA
2348453;2017-10-10;2017-10-10T11:54:59Z;41;2017;NA;Local Favorite;Fleisch;Intervention;1604291;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;NA;NA
2357333;2017-10-12;2017-10-12T11:19:28Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;1110339;F;Studierende;23;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2361943;2017-10-13;2017-10-13T11:19:28Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1575811;F;Studierende;23;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2343283;2017-10-09;2017-10-09T12:07:18Z;41;2017;Pouletgeschnetzeltes mit Wokgemüse;Local Favorite;Fleisch;Intervention;748803;F;Studierende;29;8;8;Badge (Debit);Grüental Mensa;NA;NA
2348308;2017-10-10;2017-10-10T11:50:11Z;41;2017;NA;Local Favorite;Fleisch;Intervention;1561155;M;Studierende;22;7;7;Badge (Debit);Vista Mensa;NA;NA
2357264;2017-10-12;2017-10-12T11:11:35Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;920451;F;Studierende;19;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2353888;2017-10-11;2017-10-11T12:11:25Z;41;2017;Spanischer Schweins-Pfefferbraten ;Local World;Fleisch;Intervention;724867;M;Studierende;24;7;7;Badge (Debit);Vista Mensa;NA;NA
2353069;2017-10-11;2017-10-11T11:39:42Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;972867;F;Studierende;18;12;12;Badge (Debit);Vista Mensa;9231.999690801653;NA
2363192;2017-10-13;2017-10-13T12:34:55Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1119363;M;Studierende;25;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2342849;2017-10-09;2017-10-09T11:49:40Z;41;2017;Hawaii;Favorite;Fleisch;Intervention;1497411;M;Studierende;24;7;7;Badge (Debit);Vista Mensa;5989.52736394612;NA
2358104;2017-10-12;2017-10-12T11:48:32Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;856195;M;Studierende;28;7;7;Badge (Debit);Grüental Mensa;3511.9376844224003;NA
2348705;2017-10-10;2017-10-10T12:05:32Z;41;2017;NA;Local Favorite;Fleisch;Intervention;746243;M;Studierende;47;8;8;Badge (Debit);Grüental Mensa;NA;NA
2348846;2017-10-10;2017-10-10T12:10:46Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;776259;M;Studierende;22;7;7;Badge (Debit);Vista Mensa;5639.724284677544;NA
2342809;2017-10-09;2017-10-09T11:48:31Z;41;2017;Kalbs-Geschnetzeltes Zürcher Art;Local Kitchen;Fleisch;Intervention;786122;M;Mitarbeitende;60;13;13;Badge (Debit);Grüental Mensa;NA;NA
2342478;2017-10-09;2017-10-09T11:41:33Z;41;2017;Pouletgeschnetzeltes mit Wokgemüse;Local Favorite;Fleisch;Intervention;1305411;M;Studierende;26;7;10;Badge (Debit);Grüental Mensa;NA;NA
2361913;2017-10-13;2017-10-13T11:16:38Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1036355;M;Studierende;21;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2357407;2017-10-12;2017-10-12T11:24:39Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;785999;M;Studierende;25;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2348354;2017-10-10;2017-10-10T11:51:44Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;971140;M;Studierende;39;7;7;Badge (Debit);Grüental Mensa;5639.724284677544;NA
2349369;2017-10-10;2017-10-10T12:38:36Z;41;2017;NA;Local Favorite;Fleisch;Intervention;1672835;F;Studierende;28;8;13.8;Badge (Debit);Vista Mensa;NA;NA
2347555;2017-10-10;2017-10-10T11:27:17Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;1586308;F;Mitarbeitende;45;8;8;Badge (Debit);Grüental Mensa;5639.724284677544;NA
2348349;2017-10-10;2017-10-10T11:51:35Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;1559107;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;5639.724284677544;NA
2357351;2017-10-12;2017-10-12T11:20:47Z;41;2017;Spanischer Schweins-Pfefferbraten;Local World;Fleisch;Intervention;762371;M;Mitarbeitende;38;8;8;Badge (Debit);Grüental Mensa;NA;NA
2362755;2017-10-13;2017-10-13T11:59:56Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1609923;M;Studierende;28;7;7;Badge (Debit);Grüental Mensa;6189.121606683238;NA
2363168;2017-10-13;2017-10-13T12:33:29Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1511555;M;Studierende;24;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2349176;2017-10-10;2017-10-10T12:28:13Z;41;2017;NA;Local Favorite;Fleisch;Intervention;785560;F;Studierende;30;7;7;Badge (Debit);Vista Mensa;NA;NA
2349854;2017-10-10;2017-10-10T13:21:15Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;1256131;M;Studierende;26;8;12.4;Badge (Debit);Grüental Mensa;5639.724284677544;NA
2353037;2017-10-11;2017-10-11T11:38:28Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;873411;M;Studierende;22;12;12;Badge (Debit);Grüental Mensa;9231.999690801653;NA
2342512;2017-10-09;2017-10-09T11:42:18Z;41;2017;Pouletgeschnetzeltes mit Wokgemüse;Local Favorite;Fleisch;Intervention;1102147;M;Studierende;25;7;7;Badge (Debit);Vista Mensa;NA;NA
2362044;2017-10-13;2017-10-13T11:27:59Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1183619;M;Studierende;24;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2354475;2017-10-11;2017-10-11T12:49:31Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;786140;M;Mitarbeitende;45;13;13;Badge (Debit);Grüental Mensa;9231.999690801653;NA
2362889;2017-10-13;2017-10-13T12:08:55Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1559107;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2359060;2017-10-12;2017-10-12T12:32:25Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;786303;M;Mitarbeitende;29;8;10.5;Badge (Debit);Grüental Mensa;3511.9376844224003;NA
2358207;2017-10-12;2017-10-12T11:51:35Z;41;2017;Spanischer Schweins-Pfefferbraten;Local World;Fleisch;Intervention;1661379;M;Studierende;23;7;7;Badge (Debit);Grüental Mensa;NA;NA
2361973;2017-10-13;2017-10-13T11:21:46Z;41;2017;Zigeuner Cervelats;Local Favorite;Fleisch;Intervention;1670810;M;Mitarbeitende;58;8;8.5;Badge (Debit);Grüental Mensa;NA;NA
2357352;2017-10-12;2017-10-12T11:20:47Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;683139;M;Studierende;25;8;8;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2362293;2017-10-13;2017-10-13T11:40:52Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;970265;F;Studierende;22;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2362362;2017-10-13;2017-10-13T11:42:44Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1470147;F;Studierende;28;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2353691;2017-10-11;2017-10-11T12:02:49Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;1586316;F;Mitarbeitende;50;13;13;Badge (Debit);Grüental Mensa;9231.999690801653;NA
2353057;2017-10-11;2017-10-11T11:39:19Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;1574019;M;Studierende;19;12;12;Badge (Debit);Grüental Mensa;9231.999690801653;NA
2357734;2017-10-12;2017-10-12T11:39:08Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;1262403;M;Studierende;24;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2354629;2017-10-11;2017-10-11T13:06:26Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;1343939;M;Studierende;27;24;29;Badge (Debit);Grüental Mensa;9231.999690801653;NA
2342438;2017-10-09;2017-10-09T11:40:52Z;41;2017;Hawaii;Favorite;Fleisch;Intervention;1397187;M;Studierende;26;7;7;Badge (Debit);Vista Mensa;5989.52736394612;NA
2348641;2017-10-10;2017-10-10T12:02:21Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;789507;M;Mitarbeitende;27;8;8;Badge (Debit);Grüental Mensa;5639.724284677544;NA
2357365;2017-10-12;2017-10-12T11:21:22Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;1514435;F;Studierende;26;8;8;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2359485;2017-10-12;2017-10-12T12:58:44Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;970309;F;Studierende;24;7;7;Badge (Debit);Grüental Mensa;3511.9376844224003;NA
2341925;2017-10-09;2017-10-09T11:21:53Z;41;2017;Hawaii;Favorite;Fleisch;Intervention;1463747;F;Mitarbeitende;30;8;8;Badge (Debit);Vista Mensa;5989.52736394612;NA
2342786;2017-10-09;2017-10-09T11:47:53Z;41;2017;Hawaii;Favorite;Fleisch;Intervention;1336899;M;Studierende;28;7;8;Badge (Debit);Grüental Mensa;5989.52736394612;NA
2348752;2017-10-10;2017-10-10T12:07:43Z;41;2017;NA;Local Favorite;Fleisch;Intervention;1662659;F;Mitarbeitende;30;8;8;Badge (Debit);Vista Mensa;NA;NA
2348284;2017-10-10;2017-10-10T11:49:18Z;41;2017;NA;Local Favorite;Fleisch;Intervention;935619;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;NA;NA
2348940;2017-10-10;2017-10-10T12:15:10Z;41;2017;NA;Local Favorite;Fleisch;Intervention;962883;F;Studierende;20;7;8;Badge (Debit);Grüental Mensa;NA;NA
2358536;2017-10-12;2017-10-12T12:04:43Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;1547459;M;Studierende;21;8;8;Badge (Debit);Grüental Mensa;3511.9376844224003;NA
2349088;2017-10-10;2017-10-10T12:22:25Z;41;2017;NA;Local Favorite;Fleisch;Intervention;1603651;M;Mitarbeitende;32;8;8;Badge (Debit);Vista Mensa;NA;NA
2347466;2017-10-10;2017-10-10T11:22:02Z;41;2017;NA;Local Favorite;Fleisch;Intervention;786176;F;Mitarbeitende;45;8;8;Badge (Debit);Grüental Mensa;NA;NA
2352709;2017-10-11;2017-10-11T11:21:01Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;1110339;F;Studierende;23;12;12;Badge (Debit);Vista Mensa;9231.999690801653;NA
2347592;2017-10-10;2017-10-10T11:28:53Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;786228;F;Mitarbeitende;37;8;8;Badge (Debit);Vista Mensa;5639.724284677544;NA
2342055;2017-10-09;2017-10-09T11:28:48Z;41;2017;Pouletgeschnetzeltes mit Wokgemüse;Local Favorite;Fleisch;Intervention;889347;M;Studierende;20;7;7;Badge (Debit);Vista Mensa;NA;NA
2342223;2017-10-09;2017-10-09T11:35:33Z;41;2017;Hawaii;Favorite;Fleisch;Intervention;1430339;M;Studierende;25;7;7;Badge (Debit);Grüental Mensa;5989.52736394612;NA
2361940;2017-10-13;2017-10-13T11:19:09Z;41;2017;Schweins-Rahm-Schnitzel;World;Fleisch;Intervention;1002435;F;Studierende;23;7;7;Badge (Debit);Vista Mensa;6189.121606683238;NA
2348786;2017-10-10;2017-10-10T12:09:01Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;785837;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;5639.724284677544;NA
2357844;2017-10-12;2017-10-12T11:42:16Z;41;2017;Zigeuner Cervelats;Favorite;Fleisch;Intervention;970283;M;Studierende;30;7;7;Badge (Debit);Vista Mensa;3511.9376844224003;NA
2354348;2017-10-11;2017-10-11T12:39:04Z;41;2017;Rindsragout;Kitchen;Fleisch;Intervention;1026627;M;Studierende;23;12;14.2;Badge (Debit);Grüental Mensa;9231.999690801653;NA
2347407;2017-10-10;2017-10-10T11:18:32Z;41;2017;Spanischer Schweins-Pfefferbraten;World;Fleisch;Intervention;1318339;M;Studierende;26;7;7;Badge (Debit);Vista Mensa;5639.724284677544;NA
2341971;2017-10-09;2017-10-09T11:24:29Z;41;2017;Hawaii;Favorite;Fleisch;Intervention;971032;F;Mitarbeitende;40;8;9.5;Badge (Debit);Vista Mensa;5989.52736394612;NA
2395844;2017-10-24;2017-10-24T11:34:27Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;1648579;F;Studierende;21;7;7;Badge (Debit);Grüental Mensa;3688.5122494923517;NA
2397406;2017-10-24;2017-10-24T12:31:41Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;1404360;M;Mitarbeitende;43;8;10.3;Badge (Debit);Grüental Mensa;3688.5122494923517;NA
2406852;2017-10-26;2017-10-26T11:53:24Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;970993;M;Mitarbeitende;54;13;13;Badge (Debit);Grüental Mensa;4604.151168251811;NA
2400998;2017-10-25;2017-10-25T11:21:27Z;43;2017;Szegediner Gulasch;World;Fleisch;Intervention;1284035;M;Mitarbeitende;24;8;8;Badge (Debit);Vista Mensa;4647.252589140605;NA
2390591;2017-10-23;2017-10-23T11:45:38Z;43;2017;Rinds-Geschnetzeltes Stroganoff;Local Favorite;Fleisch;Intervention;971089;M;Studierende;25;7;9.5;Badge (Debit);Grüental Mensa;NA;NA
2395454;2017-10-24;2017-10-24T11:18:27Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;1657283;M;Studierende;27;7;7;Badge (Debit);Vista Mensa;3688.5122494923517;NA
2401837;2017-10-25;2017-10-25T11:51:00Z;43;2017;NA;Local Favorite;Fleisch;Intervention;970474;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;NA;NA
2406416;2017-10-26;2017-10-26T11:40:03Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;1317827;M;Studierende;23;12;12;Badge (Debit);Grüental Mensa;4604.151168251811;NA
2402423;2017-10-25;2017-10-25T12:18:18Z;43;2017;Szegediner Gulasch;World;Fleisch;Intervention;801859;F;Mitarbeitende;33;8;9.5;Badge (Debit);Grüental Mensa;4647.252589140605;NA
2401049;2017-10-25;2017-10-25T11:23:46Z;43;2017;NA;Local Favorite;Fleisch;Intervention;1628483;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;NA;NA
2411183;2017-10-27;2017-10-27T11:29:06Z;43;2017;Indian Curry;Favorite;Fleisch;Intervention;683139;M;Studierende;25;8;8;Badge (Debit);Vista Mensa;4682.548357125372;NA
2401304;2017-10-25;2017-10-25T11:36:37Z;43;2017;NA;Local Favorite;Fleisch;Intervention;723075;M;Studierende;20;7;7;Badge (Debit);Vista Mensa;NA;NA
2411519;2017-10-27;2017-10-27T11:42:49Z;43;2017;Indian Curry;Favorite;Fleisch;Intervention;1158211;F;Studierende;23;7;7;Badge (Debit);Grüental Mensa;4682.548357125372;NA
2390292;2017-10-23;2017-10-23T11:38:38Z;43;2017;Rinds-Geschnetzeltes Stroganoff;Local Favorite;Fleisch;Intervention;687491;M;Studierende;23;8;10.5;Badge (Debit);Grüental Mensa;NA;NA
2406104;2017-10-26;2017-10-26T11:27:40Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;785502;M;Mitarbeitende;37;13;28;Badge (Debit);Vista Mensa;4604.151168251811;NA
2391527;2017-10-23;2017-10-23T12:23:31Z;43;2017;Kalbs-Geschnetzeltes Müscheli;Kitchen;Fleisch;Intervention;1670732;M;Mitarbeitende;36;13;13;Badge (Debit);Grüental Mensa;8716.917334174457;NA
2406254;2017-10-26;2017-10-26T11:34:50Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;935619;M;Studierende;23;12;12;Badge (Debit);Vista Mensa;4604.151168251811;NA
2397410;2017-10-24;2017-10-24T12:32:01Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;970625;M;Mitarbeitende;32;8;8;Badge (Debit);Grüental Mensa;3688.5122494923517;NA
2407435;2017-10-26;2017-10-26T12:23:45Z;43;2017;Szegediner Gulasch;Local World;Fleisch;Intervention;1603651;M;Mitarbeitende;32;8;8;Badge (Debit);Vista Mensa;NA;NA
2396996;2017-10-24;2017-10-24T12:12:33Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;1222083;M;Studierende;21;7;7;Badge (Debit);Vista Mensa;3688.5122494923517;NA
2407365;2017-10-26;2017-10-26T12:18:37Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;987267;F;Studierende;22;13;13;Badge (Debit);Grüental Mensa;4604.151168251811;NA
2390401;2017-10-23;2017-10-23T11:41:02Z;43;2017;Kalbs-Geschnetzeltes Müscheli;Kitchen;Fleisch;Intervention;1332931;M;Studierende;24;12;12;Badge (Debit);Vista Mensa;8716.917334174457;NA
2412592;2017-10-27;2017-10-27T12:33:20Z;43;2017;Indian Curry;Favorite;Fleisch;Intervention;723587;F;Studierende;20;7;7;Badge (Debit);Vista Mensa;4682.548357125372;NA
2402693;2017-10-25;2017-10-25T12:33:43Z;43;2017;Szegediner Gulasch;World;Fleisch;Intervention;1404584;M;Studierende;32;7;7;Badge (Debit);Grüental Mensa;4647.252589140605;NA
2412833;2017-10-27;2017-10-27T12:48:51Z;43;2017;Indian Curry;Favorite;Fleisch;Intervention;785502;M;Mitarbeitende;37;8;9.7;Badge (Debit);Vista Mensa;4682.548357125372;NA
2411669;2017-10-27;2017-10-27T11:47:38Z;43;2017;Indian Curry;Favorite;Fleisch;Intervention;1150723;M;Studierende;21;7;7;Badge (Debit);Vista Mensa;4682.548357125372;NA
2390417;2017-10-23;2017-10-23T11:41:23Z;43;2017;Rinds-Geschnetzeltes Stroganoff;Local Favorite;Fleisch;Intervention;786057;M;Mitarbeitende;28;8;18.5;Badge (Debit);Grüental Mensa;NA;NA
2402349;2017-10-25;2017-10-25T12:14:51Z;43;2017;NA;Local Favorite;Fleisch;Intervention;1524163;M;Studierende;28;8;21;Badge (Debit);Grüental Mensa;NA;NA
2407168;2017-10-26;2017-10-26T12:09:30Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;1297987;M;Studierende;22;12;12;Badge (Debit);Vista Mensa;4604.151168251811;NA
2412429;2017-10-27;2017-10-27T12:24:46Z;43;2017;Indian Curry;Favorite;Fleisch;Intervention;786140;M;Mitarbeitende;45;8;8;Badge (Debit);Grüental Mensa;4682.548357125372;NA
2406046;2017-10-26;2017-10-26T11:24:03Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;1029699;M;Studierende;24;12;12;Badge (Debit);Vista Mensa;4604.151168251811;NA
2390338;2017-10-23;2017-10-23T11:39:37Z;43;2017;Rinds-Geschnetzeltes Stroganoff;Local Favorite;Fleisch;Intervention;1670794;M;Mitarbeitende;43;8;9.5;Badge (Debit);Grüental Mensa;NA;NA
2401250;2017-10-25;2017-10-25T11:34:18Z;43;2017;NA;Local Favorite;Fleisch;Intervention;1473667;M;Studierende;19;7;7;Badge (Debit);Vista Mensa;NA;NA
2397688;2017-10-24;2017-10-24T12:45:42Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;970425;M;Mitarbeitende;29;8;8;Badge (Debit);Grüental Mensa;3688.5122494923517;NA
2400934;2017-10-25;2017-10-25T11:17:51Z;43;2017;NA;Local Favorite;Fleisch;Intervention;1615299;M;Mitarbeitende;37;8;9.5;Badge (Debit);Vista Mensa;NA;NA
2407214;2017-10-26;2017-10-26T12:10:51Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;970284;M;Studierende;21;12;14.5;Badge (Debit);Vista Mensa;4604.151168251811;NA
2389983;2017-10-23;2017-10-23T11:29:28Z;43;2017;Spaghetti Alfredo;Local Favorite;Fleisch;Intervention;785507;M;Mitarbeitende;38;8;8;Badge (Debit);Vista Mensa;NA;NA
2395800;2017-10-24;2017-10-24T11:33:13Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;970489;M;Studierende;25;7;7;Badge (Debit);Grüental Mensa;3688.5122494923517;NA
2412090;2017-10-27;2017-10-27T12:08:16Z;43;2017;Brätkügeli mit Champginon-Rahmsauce;Local Favorite;Fleisch;Intervention;970688;M;Mitarbeitende;29;8;8;Badge (Debit);Vista Mensa;NA;NA
2411116;2017-10-27;2017-10-27T11:25:17Z;43;2017;Brätkügeli mit Champginon-Rahmsauce;Local Favorite;Fleisch;Intervention;785999;M;Studierende;25;7;7;Badge (Debit);Vista Mensa;NA;NA
2411948;2017-10-27;2017-10-27T11:59:59Z;43;2017;Indian Curry;Favorite;Fleisch;Intervention;786264;M;Mitarbeitende;59;8;8;Badge (Debit);Grüental Mensa;4682.548357125372;NA
2396109;2017-10-24;2017-10-24T11:42:11Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;1404130;M;Mitarbeitende;44;8;9.5;Badge (Debit);Vista Mensa;3688.5122494923517;NA
2401143;2017-10-25;2017-10-25T11:29:34Z;43;2017;NA;Local Favorite;Fleisch;Intervention;1042499;F;Studierende;22;7;7;Badge (Debit);Vista Mensa;NA;NA
2401038;2017-10-25;2017-10-25T11:23:20Z;43;2017;NA;Local Favorite;Fleisch;Intervention;1016899;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;NA;NA
2406902;2017-10-26;2017-10-26T11:56:04Z;43;2017;Schweins Cordon Bleu Karotten;Kitchen;Fleisch;Intervention;756995;F;Mitarbeitende;34;13;14.5;Badge (Debit);Grüental Mensa;4604.151168251811;NA
2395998;2017-10-24;2017-10-24T11:39:39Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;763651;M;Studierende;23;7;9.5;Badge (Debit);Grüental Mensa;3688.5122494923517;NA
2401042;2017-10-25;2017-10-25T11:23:35Z;43;2017;NA;Local Favorite;Fleisch;Intervention;732675;M;Studierende;22;7;7;Badge (Debit);Vista Mensa;NA;NA
2395644;2017-10-24;2017-10-24T11:28:13Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;785957;M;Studierende;25;7;7;Badge (Debit);Vista Mensa;3688.5122494923517;NA
2396698;2017-10-24;2017-10-24T12:02:25Z;43;2017;Hirschpfeffer;Favorite;Fleisch;Intervention;1404280;F;Mitarbeitende;36;8;8;Badge (Debit);Grüental Mensa;3688.5122494923517;NA
2406239;2017-10-26;2017-10-26T11:34:09Z;43;2017;Szegediner Gulasch;Local World;Fleisch;Intervention;853891;M;Studierende;22;7;7;Badge (Debit);Vista Mensa;NA;NA
